token0,token1Price,token0Price,volumeToken1,volumeToken0,blockNumber,reserve0,token1,txCount,reserve1,createdAtTimestamp,exchange,liquidityUSD,id,volumeUSD
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0003524850412796345670898795418390454,2836.999823793023836264226706760031,8759249.808707867380771956,14382236987.811436,12560571,217684351264855,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",275092,76730477541522885862244,1599678405,sushiv2,435298168.278623111730185854954775,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,14357216855.27295771381393073223173
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0003571953930204759367389001554010497,2799.588179298482188278703843957682,8810469.191624580931898984,14528503587.749474,12562571,218350079887195,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",275845,77993642601358936115339,1599678405,sushiv2,436454648.597711330050367937996399,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,14502927962.92982953972311392375185
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0003493143307850532728610227184568529,2862.751143798159798295759497385915,8815616.728858199683956164,14543087790.516072,12564571,228992931045371,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",276273,79990512462621620445637,1599678405,uniswapv2,457762391.2772288561747267396701838,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,14517485955.78943225483760935361698
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0003854453032984735835171946322299755,2594.401829370948616551406336142914,8881490.960120737605169692,14722977630.739854,12566571,226774823779558,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",277382,87409290732169632821039,1599678405,sushiv2,453487461.5635805397328585383903897,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,14696796645.06751227797558389225638
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0003799222492932456990529015389412435,2632.117497357052296503323448287876,8960406.239922408810689287,14931298671.295547,12568571,229727100703421,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",278548,87278436822859672551000,1599678405,sushiv2,459136252.2212754554850735637400667,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,14904376545.26373824832692088163102
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.000367336401032133570928933561502604,2722.300314344623771057061403085027,8966684.237570937214354968,14948168388.168223,12570571,245003635284903,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",279143,89998753625345719346377,1599678405,sushiv2,490391228.0280866194260214165179723,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,14921227347.4308137432264462590901
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0003707800545296102697409768363350017,2697.016702445467189888095382854631,8969166.76666510323708181,14954862787.972076,12571071,243874601470965,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",279283,90423838031791375600121,1599678405,uniswapv2,487376892.0350885206020480305738848,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,14927916392.32156598902624618125569
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0003598122051444231017102429435358092,2779.227568443975751758349909766774,8975511.851508092540081595,14972313604.482364,12572571,256722996812825,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",279714,92372067594507267009182,1599678405,sushiv2,513111514.7836639941717581922087105,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,14945335084.68551908055394809968918
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0003787342379230910651797493417712727,2640.373908321085945274788930077651,8989819.361703306273468602,15011028997.680455,12574571,248846410483177,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",280330,94246655634242740550022,1599678405,sushiv2,497713666.5357427874175548636384755,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,14984018245.58276755579597455779509
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0003810066974052848576861166769451664,2624.625779048390098662911704772176,8997198.984748237069180652,15030371700.707915,12576571,246832364762225,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",280830,94044784110791957445811,1599678405,sushiv2,493469178.0198634122950752070022119,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15003344609.14395512861074552573323
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0003808874729528638464333211165900059,2625.447332902317553155420097790803,9002517.844719455279956912,15044173163.439492,12577571,246906883002991,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",281138,94043738721677652677844,1599678405,uniswapv2,493541198.930829102983249355738977,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15017135822.77125592892744219368191
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0003740503803607699133535138861359452,2673.436661220620835555170840634798,9004930.648001334726079376,15050610303.046592,12578571,249263792945369,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",281367,93237216561383470673289,1599678405,sushiv2,498354737.6101141147654996399160313,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15023561901.34995833493318136493587
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0003676523482027233028568372673731246,2719.960867619973827216602428497863,9009024.960299239675213886,15061648705.888274,12580571,251052446454601,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",281753,92300021461072514188714,1599678405,sushiv2,501652121.6982042911081098832280143,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15034588009.66628537534290025122697
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0003719209830820889956439410438057118,2688.743161821778079946448706162891,9014032.633264152297893972,15075175339.952138,12582571,247850366749684,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",282218,92180752058798775895836,1599678405,sushiv2,495430576.1250955325278898216326092,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15048100203.89814073991552626283879
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0003698308805228837056894092213741954,2703.938618068222305903140810198682,9016623.621164822484929666,15082146625.451295,12584071,251367942611003,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",282500,92963627551052938496604,1599678405,uniswapv2,502497023.431215887806311711990799,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15055066176.15142480456869169868013
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0003610265914347176203267939160356562,2769.879071860069058702665413714017,9019410.235700595773495127,15089783718.549893,12584571,250828094604541,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",282699,90555612031142322747321,1599678405,sushiv2,501165749.1520058591061408271123073,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15062690031.20251839109063104329677
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0003610860467810309643935737691682072,2769.422991873230376350556808922495,9024209.789940905474723346,15103117550.05981,12586571,252247764167378,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",283220,91083147972552318721158,1599678405,sushiv2,504145526.9219428923806963605492343,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15076005124.92200356165889362779383
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0003615448564233882983208409151650863,2765.908523475014389182193177999483,9030105.247758327433407854,15119614903.302503,12588571,253768543019790,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",283767,91748711450862412296748,1599678405,sushiv2,507579630.2045923244331460209081039,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15092486181.76380546635165651635911
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0003851949880222182757963589972824176,2596.087776568680083108040468379894,9047637.692468880330904919,15166047749.692581,12590571,254734142621746,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",284670,98122315016033492444567,1599678405,uniswapv2,509174568.9175955581125889131489686,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15138898490.34755849658273042514397
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0003981342031608285661505197034591122,2511.715878869227260597778254406873,9072402.034973014303965548,15228247337.300454,12592571,254335097082763,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",285706,101259501212877821028463,1599678405,sushiv2,508503078.7706995489795834298676295,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15201039078.41083302648251826865178
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0004205432404561807274845201717709612,2377.87676462296349751278696660267,9085400.660029984845817687,15260204425.426774,12594571,244416220780308,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",286417,102787589507004023922498,1599678405,sushiv2,488587894.540400439623751798279977,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15232983790.00186011644086321679413
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0003954085175452669332810780279356161,2529.029992090442432318612483376937,9100924.550434508257618187,15297695844.818246,12596571,252047214763933,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",287261,99661615541220264453728,1599678405,sushiv2,503909416.7801864828202187967069663,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15270442686.66408097627957302176038
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0004004960222259695027990790576159684,2496.903700670904322296153114627342,9103381.370427936287650855,15303888854.408021,12597071,242468990861785,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",287449,97107866353289841628502,1599678405,uniswapv2,484741066.28064921570126961899216,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15276633852.80641825675032964795648
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0004033261488145127198801302889023313,2479.383007869132756143383492225993,9111742.502810765948165955,15324403624.364311,12598571,244084660812443,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",288000,98445726230179246618926,1599678405,sushiv2,487959331.4083859796611474006494625,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15297132824.0547770684667724530339
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0003937290627947791158632333478336285,2539.817591573684799815920357569276,9121629.455832246060753091,15349304551.342943,12600571,245425214279079,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",288664,96631039604309615709169,1599678405,sushiv2,490551031.1970412515571989326747036,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15322007825.33291181354432158583083
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0003893351266256150426848850285992318,2568.481320108577743085380609403886,9133562.120501771518138138,15379834943.16733,12602571,246149608229712,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",289332,95834688888960456123211,1599678405,sushiv2,491976983.7593586560691068948729663,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15352508566.18424414061021645645483
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0003866461079494365772253770889276189,2586.344410146692659456512462471272,9137296.419324200314823293,15389529877.556937,12603571,247803778254516,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",289688,95812366397273837618696,1599678405,uniswapv2,495393087.3053262879311420942246066,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15362193627.65017110171039753503675
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0003893547661127631779347192534720529,2568.351763056072345968299282380863,9140682.568294666013935976,15398228918.654102,12604571,246959316931558,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",289962,96154787083254520503218,1599678405,sushiv2,493697033.0823475102939269610346231,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15370888624.62878851735801738113256
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0003897929033121477893767483941942874,2565.464869941964572207484317272476,9146895.175669146827233166,15414111734.271305,12606571,246731749778302,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",290523,96174285085370713253060,1599678405,sushiv2,494038965.4021883011308180383511104,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15386755491.25264468804276845929573
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0004043259521484946761080831393308115,2473.25207468437552639732362605547,9154353.216913202623402481,15432770620.464523,12608571,241398548983284,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",291087,97603698164931334730602,1599678405,sushiv2,482483373.5573068837247449467554446,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15405409849.43370939358703418327153
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0004064873571360333654985099010000144,2460.101113711500173510174461718823,9160069.270909970315959891,15446876533.981251,12610071,227231453789494,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",291636,92366713109070109833462,1599678405,uniswapv2,454258267.9974432114698802981613464,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15419505039.82392194475479420503742
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0004142616981989525501751017312575503,2413.933038819683170358875873742716,9172771.783002791959921351,15477727616.035398,12610571,237634647648898,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",291980,98442932685942212468514,1599678405,sushiv2,475274311.1490471222571412912862033,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15450408622.17101663394885916660474
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0004059907715325675987313309045030111,2463.110174216810778456446639020744,9179396.353736619729099076,15493959349.725954,12612571,242719226159262,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",292597,98541765894186543612567,1599678405,sushiv2,485331644.7105755224499191383052131,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15466628956.35494271986777305988335
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0004176528527232383550981496696625318,2394.332981277777921323547209853889,9184687.956397743202316751,15506818450.482425,12614571,238399712621472,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",293137,99568320064757993250369,1599678405,sushiv2,476579324.4290978889380206260610252,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15479485594.71988921926320734873838
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0004273876774735739241221061324169418,2339.796051002971717598481674527693,9193992.124568584076506346,15528839226.24999,12616571,235962790606464,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",293841,100847589047479894838434,1599678405,uniswapv2,471745651.7369334590106029868118673,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15501499708.15041740028522646219528
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0004317556597761720236821445413975573,2316.124820502442357032720527236649,9210115.304255758463803799,15565719404.115447,12618571,234763642873700,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",294655,101360531520391969044572,1599678405,sushiv2,469387567.9748751622979103082919191,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15538358890.3758671929949857483641
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.000417494617589409065311168001604239,2395.240460281727558441442457704344,9216973.740330814890522803,15582042457.766508,12620571,239301050446106,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",295289,99906900544740912082822,1599678405,sushiv2,478494887.2930887984584701927707116,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15554669504.44230470134916136291433
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0004199667214484163152636077326714427,2381.141049822034599536482429422936,9223037.150399558528071587,15596535840.908926,12622571,236791121687312,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",295787,99444391043113410218113,1599678405,sushiv2,473446863.817045814446249552838021,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15569158381.82705048173046048248516
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0004154646035291569860874822194054622,2406.943916534686858617663612698045,9225040.91371977310404159,15601302916.688548,12623071,238102009475990,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",295947,98922956966437765097658,1599678405,uniswapv2,476078824.1396513035451101061318909,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15573922390.20827259582844900556364
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0004304820757595562758372662365160909,2322.97709082443948923564767765439,9228253.769473574821902131,15608862334.982257,12624571,233872122617549,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",296382,100677756806695963411717,1599678405,sushiv2,467747912.1182498365757419772321409,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,15581484338.97263827194664874098593
